id,subject,predicate,object,confidence,count
R15040,情感,相关,分析,0.5,1
R15041,情感,相关,他自然语言处理的技术,0.5,1
R15042,分析,相关,句子,0.5,1
R15043,分析,相关,自然语言处理,0.5,1
R15044,句子,相关,他自然语言处理的技术,0.5,1
R15045,他自然语言处理的技术,相关,自然语言处理,0.5,1
R15046,领域,相关,斯坦福大学,0.5,1
R15047,领域,相关,NLP,0.5,1
R15048,领域,相关,CoreNLP,0.5,1
R15049,领域,相关,例如斯坦福大学,0.5,1
R15050,分词,相关,斯坦福大学,0.5,1
R15051,分词,相关,NLP,0.5,1
R15052,分词,相关,CoreNLP,0.5,1
R15053,分词,相关,例如斯坦福大学,0.5,1
R15054,词性,相关,斯坦福大学,0.5,1
R15055,词性,相关,NLP,0.5,1
R15056,词性,相关,CoreNLP,0.5,1
R15057,词性,相关,例如斯坦福大学,0.5,1
R15058,工具包,相关,斯坦福大学,0.5,1
R15059,工具包,相关,例如斯坦福大学,0.5,1
R15060,斯坦福大学,相关,NLP,0.5,1
R15061,斯坦福大学,相关,CoreNLP,0.5,1
R15062,NLP,相关,例如斯坦福大学,0.5,1
R15063,CoreNLP,相关,例如斯坦福大学,0.5,1
R15064,命名,相关,分析,0.5,1
R15065,分析,相关,实体,0.5,1
R15066,分析,相关,命名实体,0.5,1
R15067,命名,相关,哈尔滨工业大学,0.5,1
R15068,命名,相关,LTP,0.5,1
R15069,分词,相关,哈尔滨工业大学,0.5,1
R15070,词性,相关,哈尔滨工业大学,0.5,1
R15071,词性,相关,LTP,0.5,1
R15072,工具包,相关,哈尔滨工业大学,0.5,1
R15073,工具包,相关,LTP,0.5,1
R15074,哈尔滨工业大学,相关,LTP,0.5,1
R15075,分析,相关,语义,0.5,1
R15076,分析,相关,角色,0.5,1
R15077,分析,相关,功能模块,0.5,1
R15078,分析,相关,语义角色标注等功,0.5,1
R15079,任务,相关,NLP,0.5,1
R15080,任务,相关,用的自然语言处理技术,0.5,1
R15081,技术,相关,用的自然语言处理技术,0.5,1
R15082,领域,相关,用的自然语言处理技术,0.5,1
R15083,模型,相关,用的自然语言处理技术,0.5,1
R15084,用的自然语言处理技术,相关,自然语言处理,0.5,1
R15085,方法,相关,传统的基于规则的方法,0.5,1
R15086,方法,相关,分类模型方法,0.5,1
R15087,方法,相关,序列标注模型方法,0.5,1
R15088,方法,相关,基于规则的方法,0.5,1
R15089,模型,相关,传统的基于规则的方法,0.5,1
R15090,模型,相关,分类模型方法,0.5,1
R15091,模型,相关,序列标注模型方法,0.5,1
R15092,模型,相关,基于规则的方法,0.5,1
R15093,传统,相关,监督,0.5,1
R15094,传统,相关,传统的基于规则的方法,0.5,1
R15095,传统,相关,分类模型方法,0.5,1
R15096,传统,相关,序列标注模型方法,0.5,1
R15097,传统,相关,基于规则的方法,0.5,1
R15098,规则,相关,传统的基于规则的方法,0.5,1
R15099,规则,相关,分类模型方法,0.5,1
R15100,规则,相关,序列标注模型方法,0.5,1
R15101,规则,相关,基于规则的方法,0.5,1
R15102,分类,相关,监督,0.5,1
R15103,分类,相关,传统的基于规则的方法,0.5,1
R15104,分类,相关,分类模型方法,0.5,1
R15105,分类,相关,序列标注模型方法,0.5,1
R15106,分类,相关,基于规则的方法,0.5,1
R15107,序列,相关,监督,0.5,1
R15108,序列,相关,传统的基于规则的方法,0.5,1
R15109,序列,相关,分类模型方法,0.5,1
R15110,序列,相关,序列标注模型方法,0.5,1
R15111,序列,相关,基于规则的方法,0.5,1
R15112,监督,相关,分类模型,0.5,1
R15113,监督,相关,序列标注模型,0.5,1
R15114,传统的基于规则的方法,相关,分类模型,0.5,1
R15115,传统的基于规则的方法,相关,序列标注模型,0.5,1
R15116,分类模型方法,相关,分类模型,0.5,1
R15117,分类模型方法,相关,序列标注模型,0.5,1
R15118,序列标注模型方法,相关,分类模型,0.5,1
R15119,序列标注模型方法,相关,序列标注模型,0.5,1
R15120,基于规则的方法,相关,分类模型,0.5,1
R15121,基于规则的方法,相关,序列标注模型,0.5,1
R15122,方法,相关,学习方法,0.5,1
R15123,方法,相关,以及关键词提取等方法,0.5,1
R15124,关键词,相关,学习方法,0.5,1
R15125,关键词,相关,以及关键词提取等方法,0.5,1
R15126,方法,相关,深度学习方法,0.5,1
R15127,传统,相关,学习方法,0.5,1
R15128,传统,相关,深度学习方法,0.5,1
R15129,规则,相关,学习方法,0.5,1
R15130,规则,相关,深度学习方法,0.5,1
R15131,传统的基于规则的方法,相关,深度学习,0.5,1
R15132,传统的基于规则的方法,相关,机器学习,0.5,1
R15133,学习方法,相关,深度学习,0.5,1
R15134,学习方法,相关,机器学习,0.5,1
R15135,基于规则的方法,相关,深度学习,0.5,1
R15136,基于规则的方法,相关,机器学习,0.5,1
R15137,深度学习方法,相关,深度学习,0.5,1
R15138,深度学习方法,相关,机器学习,0.5,1
R15139,方法,相关,一方面是因为规则方法,0.5,1
R15140,任务,相关,一方面是因为规则方法,0.5,1
R15141,规则,相关,一方面是因为规则方法,0.5,1
R15142,冷启动,相关,问题,0.5,1
R15143,方法,相关,定句式的方法,0.5,1
R15144,场景,相关,定句式的方法,0.5,1
R15145,地名,相关,定句式的方法,0.5,1
R15146,机构,相关,定句式的方法,0.5,1
R15147,句式,相关,定句式的方法,0.5,1
R15148,模板,相关,变量,0.5,1
R15149,地名,相关,变量,0.5,1
R15150,地名,相关,预先,0.5,1
R15151,机构,相关,变量,0.5,1
R15152,机构,相关,预先,0.5,1
R15153,句子,相关,城市,0.5,1
R15154,规则,相关,城市,0.5,1
R15155,模板,相关,城市,0.5,1
R15156,地名,相关,城市,0.5,1
R15157,定义,相关,城市,0.5,1
R15158,城市,相关,字典,0.5,1
R15159,模型,相关,累大量数据去训练模型,0.5,1
R15160,训练,相关,大量,0.5,1
R15161,训练,相关,须积累大量数据去训练模型,0.5,1
R15162,训练,相关,数据去训练模型,0.5,1
R15163,数据,相关,累大量数据去训练模型,0.5,1
R15164,大量,相关,累大量数据去训练模型,0.5,1
R15165,累大量数据去训练模型,相关,须积累大量数据去训练模型,0.5,1
R15166,累大量数据去训练模型,相关,数据去训练模型,0.5,1
R15167,分析,相关,句式,0.5,1
R15168,分析,相关,单词,0.5,1
R15169,分析,相关,词语,0.5,1
R15170,分析,相关,边界,0.5,1
R15171,领域,相关,权威,0.5,1
R15172,领域,相关,Automatic,0.5,1
R15173,领域,相关,Content,0.5,1
R15174,领域,相关,Automatic Content,0.5,1
R15175,权威,相关,会议,0.5,1
R15176,权威,相关,Automatic,0.5,1
R15177,权威,相关,Content,0.5,1
R15178,权威,相关,信息抽取领域权威,0.5,1
R15179,权威,相关,信息抽取,0.5,1
R15180,会议,相关,Automatic,0.5,1
R15181,会议,相关,Content,0.5,1
R15182,会议,相关,Automatic Content,0.5,1
R15183,Automatic,相关,信息抽取领域权威,0.5,1
R15184,Automatic,相关,Automatic Content,0.5,1
R15185,Automatic,相关,信息抽取,0.5,1
R15186,Content,相关,信息抽取领域权威,0.5,1
R15187,Content,相关,Automatic Content,0.5,1
R15188,Content,相关,信息抽取,0.5,1
R15189,信息抽取领域权威,相关,Automatic Content,0.5,1
R15190,Automatic Content,相关,信息抽取,0.5,1
R15191,关系,相关,ACE,0.5,1
R15192,关系,相关,Extraction,0.5,1
R15193,定义,相关,ACE,0.5,1
R15194,定义,相关,Extraction,0.5,1
R15195,类型,相关,ACE,0.5,1
R15196,类型,相关,Extraction,0.5,1
R15197,种子,相关,ACE,0.5,1
R15198,种子,相关,Extraction,0.5,1
R15199,整体,相关,ACE,0.5,1
R15200,整体,相关,Extraction,0.5,1
R15201,ACE,相关,Extraction,0.5,1
R15202,关系,相关,Geographical,0.5,1
R15203,关系,相关,Subsidiary,0.5,1
R15204,关系,相关,Business,0.5,1
R15205,部分,相关,Geographical,0.5,1
R15206,部分,相关,Subsidiary,0.5,1
R15207,部分,相关,Business,0.5,1
R15208,关系,相关,Family,0.5,1
R15209,关系,相关,Located,0.5,1
R15210,关系,相关,Near,0.5,1
R15211,类型,相关,Family,0.5,1
R15212,类型,相关,Located,0.5,1
R15213,类型,相关,Near,0.5,1
R15214,方位,相关,Family,0.5,1
R15215,方位,相关,Located,0.5,1
R15216,方位,相关,Near,0.5,1
R15217,特征选择,相关,特征,0.5,1
R15218,分析,相关,特征,0.5,1
R15219,分析,相关,分词,0.5,1
R15220,分析,相关,特征词,0.5,1
R15221,训练,相关,数据集时要尽量兼,0.5,1
R15222,训练,相关,数据平衡的问题,0.5,1
R15223,分类,相关,较好用的文本分类模型,0.5,1
R15224,分类,相关,有机器学习方法,0.5,1
R15225,模型,相关,较好用的文本分类模型,0.5,1
R15226,模型,相关,有机器学习方法,0.5,1
R15227,文本,相关,较好用的文本分类模型,0.5,1
R15228,文本,相关,有机器学习方法,0.5,1
R15229,方法,相关,较好用的文本分类模型,0.5,1
R15230,方法,相关,有机器学习方法,0.5,1
R15231,方法,相关,分类模型,0.5,1
R15232,较好用的文本分类模型,相关,目前较好用的文本分类模型,0.5,1
R15233,较好用的文本分类模型,相关,机器学习,0.5,1
R15234,有机器学习方法,相关,目前较好用的文本分类模型,0.5,1
R15235,有机器学习方法,相关,机器学习,0.5,1
R15236,分类模型,相关,目前较好用的文本分类模型,0.5,1
R15237,分类模型,相关,机器学习,0.5,1
R15238,分类,相关,SVM,0.5,1
R15239,分类,相关,TextCNN,0.5,1
R15240,分类,相关,BERT,0.5,1
R15241,分类,相关,神经网络模型,0.5,1
R15242,模型,相关,SVM,0.5,1
R15243,模型,相关,TextCNN,0.5,1
R15244,模型,相关,BERT,0.5,1
R15245,神经网络,相关,SVM,0.5,1
R15246,神经网络,相关,Text,0.5,1
R15247,神经网络,相关,TextCNN,0.5,1
R15248,神经网络,相关,BERT,0.5,1
R15249,神经网络,相关,分类模型,0.5,1
R15250,神经网,相关,SVM,0.5,1
R15251,神经网,相关,Text,0.5,1
R15252,神经网,相关,TextCNN,0.5,1
R15253,神经网,相关,BERT,0.5,1
R15254,神经网,相关,分类模型,0.5,1
R15255,神经网,相关,神经网络模型,0.5,1
R15256,分类,相关,做微调的分类方法,0.5,1
R15257,方法,相关,做微调的分类方法,0.5,1
R15258,微调,相关,做微调的分类方法,0.5,1
R15259,模型,相关,序列标注模型,0.5,1
R15260,方法,相关,序列标注模型,0.5,1
R15261,序列,相关,序列标注模型,0.5,1
R15262,问题,相关,序列标注模型,0.5,1
R15263,法宝,相关,序列标注模型,0.5,1
R15264,信息,相关,序列标注模型,0.5,1
R15265,序列标注模型,相关,信息抽取问题的一,0.5,1
R15266,序列标注模型,相关,关系抽取,0.5,1
R15267,序列标注模型,相关,信息抽取,0.5,1
R15268,序列标注模型,相关,关系,0.5,1
R15269,序列,相关,预测,0.5,1
R15270,事件,相关,预测,0.5,1
R15271,任务,相关,预测,0.5,1
R15272,核心,相关,预测,0.5,1
R15273,预测,相关,状态,0.5,1
R15274,序列,相关,NLP,0.5,1
R15275,NLP,相关,信息抽取领域外,0.5,1
R15276,NLP,相关,信息抽取,0.5,1
R15277,分词,相关,NER,0.5,1
R15278,词性,相关,NER,0.5,1
R15279,任务,相关,对应,0.5,1
R15280,任务,相关,BMES,0.5,1
R15281,状态,相关,BMES,0.5,1
R15282,标签,相关,BMES,0.5,1
R15283,体系,相关,对应,0.5,1
R15284,体系,相关,BMES,0.5,1
R15285,标签,相关,BIO,0.5,1
R15286,标签,相关,BIOES,0.5,1
R15287,体系,相关,BIO,0.5,1
R15288,体系,相关,BIOES,0.5,1
R15289,标签,相关,PERSON,0.5,1
R15290,字符,相关,PERSON,0.5,1
R15291,实体,相关,PERSON,0.5,1
R15292,类型,相关,PERSON,0.5,1
R15293,训练,相关,类型,0.5,1
R15294,对应,相关,类型,0.5,1
R15295,模型,相关,列标注问题的经典模型,0.5,1
R15296,序列,相关,马尔,0.5,1
R15297,序列,相关,列标注问题的经典模型,0.5,1
R15298,问题,相关,马尔,0.5,1
R15299,问题,相关,列标注问题的经典模型,0.5,1
R15300,经典,相关,马尔,0.5,1
R15301,经典,相关,列标注问题的经典模型,0.5,1
R15302,马尔,相关,列标注问题的经典模型,0.5,1
R15303,马尔,相关,决序列标注问题的经典模型,0.5,1
R15304,列标注问题的经典模型,相关,决序列标注问题的经典模型,0.5,1
R15305,模型,相关,MEMM,0.5,1
R15306,模型,相关,最大熵马尔可夫模型,0.5,1
R15307,马尔,相关,条件,0.5,1
R15308,马尔,相关,机场,0.5,1
R15309,马尔,相关,HMM,0.5,1
R15310,马尔,相关,MEMM,0.5,1
R15311,马尔,相关,CRF,0.5,1
R15312,马尔,相关,最大熵马尔可夫模型,0.5,1
R15313,可夫,相关,HMM,0.5,1
R15314,可夫,相关,MEMM,0.5,1
R15315,可夫,相关,CRF,0.5,1
R15316,可夫,相关,最大熵马尔可夫模型,0.5,1
R15317,马尔可夫,相关,MEMM,0.5,1
R15318,马尔可夫,相关,最大熵马尔可夫模型,0.5,1
R15319,条件,相关,MEMM,0.5,1
R15320,条件,相关,最大熵马尔可夫模型,0.5,1
R15321,机场,相关,MEMM,0.5,1
R15322,机场,相关,最大熵马尔可夫模型,0.5,1
R15323,研究,相关,深度学习,0.5,1
R15324,模型,相关,于统计的机器学习方法,0.5,1
R15325,模型,相关,更优的序列标注模型,0.5,1
R15326,方法,相关,于统计的机器学习方法,0.5,1
R15327,方法,相关,更优的序列标注模型,0.5,1
R15328,序列,相关,于统计的机器学习方法,0.5,1
R15329,序列,相关,更优的序列标注模型,0.5,1
R15330,传统,相关,序列标注模型,0.5,1
R15331,传统,相关,于统计的机器学习方法,0.5,1
R15332,传统,相关,更优的序列标注模型,0.5,1
R15333,卷积,相关,序列标注模型,0.5,1
R15334,卷积,相关,于统计的机器学习方法,0.5,1
R15335,卷积,相关,更优的序列标注模型,0.5,1
R15336,神经网,相关,序列标注模型,0.5,1
R15337,神经网,相关,于统计的机器学习方法,0.5,1
R15338,神经网,相关,更优的序列标注模型,0.5,1
R15339,序列标注模型,相关,习方法更优的序列标注模型,0.5,1
R15340,序列标注模型,相关,机器学习,0.5,1
R15341,于统计的机器学习方法,相关,习方法更优的序列标注模型,0.5,1
R15342,于统计的机器学习方法,相关,机器学习,0.5,1
R15343,更优的序列标注模型,相关,习方法更优的序列标注模型,0.5,1
R15344,更优的序列标注模型,相关,机器学习,0.5,1
R15345,神经网络,相关,循环,0.5,1
R15346,神经网络,相关,Convolutional Neural Network,0.5,1
R15347,神经网络,相关,Convolutional,0.5,1
R15348,神经网络,相关,Neural,0.5,1
R15349,神经网络,相关,Network,0.5,1
R15350,神经网络,相关,Recurrent,0.5,1
R15351,神经网络,相关,Convolutional Neural,0.5,1
R15352,神经网,相关,循环,0.5,1
R15353,神经网,相关,Convolutional Neural Network,0.5,1
R15354,神经网,相关,Convolutional,0.5,1
R15355,神经网,相关,Neural,0.5,1
R15356,神经网,相关,Network,0.5,1
R15357,神经网,相关,Recurrent,0.5,1
R15358,神经网,相关,Convolutional Neural,0.5,1
R15359,循环,相关,Convolutional,0.5,1
R15360,循环,相关,Neural,0.5,1
R15361,循环,相关,Network,0.5,1
R15362,循环,相关,Recurrent,0.5,1
R15363,循环,相关,循环神经网络,0.5,1
R15364,循环,相关,Convolutional Neural,0.5,1
R15365,Convolutional Neural Network,相关,Convolutional,0.5,1
R15366,Convolutional Neural Network,相关,Neural,0.5,1
R15367,Convolutional Neural Network,相关,Network,0.5,1
R15368,Convolutional Neural Network,相关,Recurrent,0.5,1
R15369,Convolutional Neural Network,相关,循环神经网络,0.5,1
R15370,Convolutional Neural Network,相关,Convolutional Neural,0.5,1
R15371,Convolutional,相关,循环神经网络,0.5,1
R15372,Convolutional,相关,Convolutional Neural,0.5,1
R15373,Neural,相关,循环神经网络,0.5,1
R15374,Neural,相关,Convolutional Neural,0.5,1
R15375,Network,相关,循环神经网络,0.5,1
R15376,Network,相关,Convolutional Neural,0.5,1
R15377,Recurrent,相关,循环神经网络,0.5,1
R15378,Recurrent,相关,Convolutional Neural,0.5,1
R15379,循环神经网络,相关,Convolutional Neural,0.5,1
R15380,注意力,相关,Attention Mechanism,0.5,1
R15381,注意力,相关,Neural,0.5,1
R15382,注意力,相关,Network,0.5,1
R15383,注意力,相关,Attention,0.5,1
R15384,注意力,相关,Mechanism,0.5,1
R15385,机制,相关,Attention Mechanism,0.5,1
R15386,机制,相关,Neural,0.5,1
R15387,机制,相关,Network,0.5,1
R15388,机制,相关,Mechanism,0.5,1
R15389,Attention Mechanism,相关,Neural,0.5,1
R15390,Attention Mechanism,相关,Network,0.5,1
R15391,Attention Mechanism,相关,Attention,0.5,1
R15392,Attention Mechanism,相关,Mechanism,0.5,1
R15393,变种,相关,Transformer,0.5,1
R15394,模型,相关,使用这些模型,0.5,1
R15395,利用,相关,使用这些模型,0.5,1
R15396,方法,相关,构造的特征模板的方法,0.5,1
R15397,传统,相关,构造的特征模板的方法,0.5,1
R15398,规模,相关,构造的特征模板的方法,0.5,1
R15399,语料,相关,构造的特征模板的方法,0.5,1
R15400,特征,相关,构造的特征模板的方法,0.5,1
R15401,人工,相关,构造的特征模板的方法,0.5,1
R15402,模板,相关,构造的特征模板的方法,0.5,1
R15403,模型,相关,约束,0.5,1
R15404,文本,相关,约束,0.5,1
R15405,文本,相关,CRF,0.5,1
R15406,条件,相关,约束,0.5,1
R15407,向量,相关,约束,0.5,1
R15408,约束,相关,解码,0.5,1
R15409,约束,相关,的向量表示,0.5,1
R15410,解码,相关,CRF,0.5,1
R15411,CRF,相关,的向量表示,0.5,1
R15412,对应,相关,标记,0.5,1
R15413,对应,相关,信息,0.5,1
R15414,训练,相关,高质量,0.5,1
R15415,微调,相关,BERT,0.5,1
R15416,微调,相关,XLNet,0.5,1
R15417,微调,相关,GPT,0.5,1
R15418,序列,相关,BERT,0.5,1
R15419,序列,相关,XLNet,0.5,1
R15420,序列,相关,GPT,0.5,1
R15421,任务,相关,BERT,0.5,1
R15422,任务,相关,XLNet,0.5,1
R15423,任务,相关,GPT,0.5,1
R15424,效果,相关,经网络的序列标注模型,0.5,1
R15425,神经网络,相关,LSTM,0.5,1
R15426,神经网络,相关,经网络的序列标注模型,0.5,1
R15427,序列,相关,LSTM,0.5,1
R15428,序列,相关,CRF,0.5,1
R15429,序列,相关,经网络的序列标注模型,0.5,1
R15430,模型,相关,经网络的序列标注模型,0.5,1
R15431,LSTM,相关,效果较好的基于神经网络,0.5,1
R15432,LSTM,相关,的序列标注模型,0.5,1
R15433,CRF,相关,效果较好的基于神经网络,0.5,1
R15434,CRF,相关,的序列标注模型,0.5,1
R15435,经网络的序列标注模型,相关,效果较好的基于神经网络,0.5,1
R15436,经网络的序列标注模型,相关,的序列标注模型,0.5,1
R15437,监督,相关,任务,0.5,1
R15438,监督,相关,信息抽取任务,0.5,1
R15439,监督,相关,数据来进行有监督,0.5,1
R15440,训练,相关,信息抽取任务,0.5,1
R15441,训练,相关,数据来进行有监督,0.5,1
R15442,训练,相关,信息抽取,0.5,1
R15443,模型,相关,半监督学习方法,0.5,1
R15444,模型,相关,于一些半监督学习方法,0.5,1
R15445,模型,相关,监督学习方法,0.5,1
R15446,方法,相关,于一些半监督学习方法,0.5,1
R15447,任务,相关,半监督学习方法,0.5,1
R15448,任务,相关,于一些半监督学习方法,0.5,1
R15449,任务,相关,监督学习方法,0.5,1
R15450,方法,相关,Seed,0.5,1
R15451,方法,相关,基于种子的启发式方法,0.5,1
R15452,种子,相关,Seed,0.5,1
R15453,种子,相关,监督学习方法,0.5,1
R15454,种子,相关,基于种子的启发式方法,0.5,1
R15455,监督,相关,Distant,0.5,1
R15456,监督,相关,Supervision,0.5,1
R15457,方法,相关,Bootstrapping,0.5,1
R15458,方法,相关,Distant Supervision,0.5,1
R15459,方法,相关,Distant,0.5,1
R15460,方法,相关,Supervision,0.5,1
R15461,远程,相关,Bootstrapping,0.5,1
R15462,远程,相关,Distant Supervision,0.5,1
R15463,远程,相关,Distant,0.5,1
R15464,远程,相关,Supervision,0.5,1
R15465,Bootstrapping,相关,Distant,0.5,1
R15466,Bootstrapping,相关,Supervision,0.5,1
R15467,Distant Supervision,相关,Distant,0.5,1
R15468,Distant Supervision,相关,Supervision,0.5,1
R15469,高质量,相关,Seed,0.5,1
R15470,实体,相关,Seed,0.5,1
R15471,关系,相关,Seed,0.5,1
R15472,实体,相关,刘慈欣,0.5,1
R15473,实体,相关,创作,0.5,1
R15474,关系,相关,刘慈欣,0.5,1
R15475,关系,相关,创作,0.5,1
R15476,作者,相关,刘慈欣,0.5,1
R15477,作者,相关,创作,0.5,1
R15478,刘慈欣,相关,三体,0.5,1
R15479,刘慈欣,相关,创作,0.5,1
R15480,三体,相关,创作,0.5,1
R15481,刘慈欣,相关,三元组,0.5,1
R15482,刘慈欣,相关,三元组来表示,0.5,1
R15483,创作,相关,三元组,0.5,1
R15484,创作,相关,三元组来表示,0.5,1
R15485,种子,相关,在大规模语料库,0.5,1
R15486,语料库,相关,在大规模语料库,0.5,1
R15487,基础,相关,在大规模语料库,0.5,1
R15488,句子,相关,在大规模语料库,0.5,1
R15489,语料,相关,在大规模语料库,0.5,1
R15490,模板,相关,分析,0.5,1
R15491,句子,相关,分析,0.5,1
R15492,示例,相关,基于种子的启发式方法,0.5,1
R15493,预设,相关,条件,0.5,1
R15494,实体,相关,评测,0.5,1
R15495,模板,相关,设计,0.5,1
R15496,模板,相关,评测,0.5,1
R15497,条件,相关,设计,0.5,1
R15498,条件,相关,评测,0.5,1
R15499,设计,相关,指标,0.5,1
R15500,评测,相关,指标,0.5,1
R15501,刘慈欣,相关,实体,0.5,1
R15502,质量,相关,约束,0.5,1
R15503,约束,相关,数据的质量,0.5,1
R15504,方法,相关,Mintz,0.5,1
R15505,种子,相关,监督,0.5,1
R15506,种子,相关,Mintz,0.5,1
R15507,种子,相关,远程监督方法,0.5,1
R15508,远程,相关,Mintz,0.5,1
R15509,方法,相关,的启发式方法,0.5,1
R15510,关系,相关,的启发式方法,0.5,1
R15511,优点,相关,的启发式方法,0.5,1
R15512,任务,相关,的启发式方法,0.5,1
R15513,的启发式方法,相关,关系抽取,0.5,1
R15514,方法,相关,首先基于远程监督方法,0.5,1
R15515,方法,相关,基于远程监督方法,0.5,1
R15516,远程,相关,首先基于远程监督方法,0.5,1
R15517,远程,相关,基于远程监督方法,0.5,1
R15518,监督,相关,大量,0.5,1
R15519,大量,相关,远程监督方法,0.5,1
R15520,大量,相关,首先基于远程监督方法,0.5,1
R15521,大量,相关,基于远程监督方法,0.5,1
R15522,方法,相关,深度学习等有监督方法,0.5,1
R15523,数据,相关,深度学习等有监督方法,0.5,1
R15524,监督,相关,深度学习,0.5,1
R15525,监督,相关,机器学习,0.5,1
R15526,标签,相关,深度学习等有监督方法,0.5,1
R15527,训练,相关,深度学习,0.5,1
R15528,训练,相关,机器学习,0.5,1
R15529,分类器,相关,深度学习等有监督方法,0.5,1
R15530,深度学习等有监督方法,相关,深度学习,0.5,1
R15531,深度学习等有监督方法,相关,机器学习,0.5,1
R15532,质量,相关,自动,0.5,1
R15533,程序,相关,自动,0.5,1
R15534,自动,相关,数据进行划分,0.5,1
R15535,自动,相关,数据加入训,0.5,1
R15536,监督,相关,流程,0.5,1
R15537,流程,相关,远程监督方法,0.5,1
R15538,情况,相关,假设,0.5,1
R15539,假设,相关,前提,0.5,1
R15540,假设,相关,噪声,0.5,1
R15541,方法,相关,NLP,0.5,1
R15542,数据,相关,NLP,0.5,1
R15543,数据,相关,基于远程监督方法,0.5,1
R15544,远程,相关,训练,0.5,1
R15545,远程,相关,NLP,0.5,1
R15546,监督,相关,前序,0.5,1
R15547,监督,相关,数据在提取特征训,0.5,1
R15548,训练,相关,前序,0.5,1
R15549,训练,相关,数据在提取特征训,0.5,1
R15550,分类器,相关,NLP,0.5,1
R15551,分类器,相关,远程监督方法,0.5,1
R15552,分类器,相关,基于远程监督方法,0.5,1
R15553,特征,相关,基于远程监督方法,0.5,1
R15554,前序,相关,NLP,0.5,1
R15555,前序,相关,远程监督方法,0.5,1
R15556,前序,相关,基于远程监督方法,0.5,1
R15557,NLP,相关,数据在提取特征训,0.5,1
R15558,远程监督方法,相关,数据在提取特征训,0.5,1
R15559,基于远程监督方法,相关,数据在提取特征训,0.5,1
R15560,分类器,相关,影响,0.5,1
R15561,影响,相关,效果,0.5,1
R15562,方法,相关,旧是一种很优秀的方法,0.5,1
R15563,总体,相关,监督,0.5,1
R15564,总体,相关,远程监督方法,0.5,1
R15565,总体,相关,旧是一种很优秀的方法,0.5,1
R15566,远程,相关,旧是一种很优秀的方法,0.5,1
R15567,方法,相关,效果的方法,0.5,1
R15568,方法,相关,大多基于该方法,0.5,1
R15569,效果,相关,效果的方法,0.5,1
R15570,效果,相关,大多基于该方法,0.5,1
R15571,工作,相关,致力于,0.5,1
R15572,工作,相关,问题,0.5,1
R15573,工作,相关,任务,0.5,1
R15574,工作,相关,效果,0.5,1
R15575,致力于,相关,Riedel,0.5,1
R15576,问题,相关,Riedel,0.5,1
R15577,任务,相关,Riedel,0.5,1
R15578,效果,相关,Riedel,0.5,1
R15579,加强版,相关,假设,0.5,1
R15580,前提,相关,假设,0.5,1
R15581,假设,相关,实体,0.5,1
R15582,假设,相关,关系,0.5,1
R15583,特征,相关,CNN,0.5,1
R15584,过程,相关,CNN,0.5,1
R15585,传统,相关,CNN,0.5,1
R15586,网络,相关,CNN,0.5,1
R15587,特征,相关,Attention,0.5,1
R15588,用户,相关,键词提取方法,0.5,1
R15589,方法,相关,键词提取方法,0.5,1
R15590,聊天,相关,分析,0.5,1
R15591,聊天,相关,键词提取方法,0.5,1
R15592,话题,相关,分析,0.5,1
R15593,话题,相关,键词提取方法,0.5,1
R15594,关键词,相关,抽取关键词的方法,0.5,1
R15595,方法,相关,抽取关键词的方法,0.5,1
R15596,方法,相关,一类是监督学习方法,0.5,1
R15597,方法,相关,主流方法,0.5,1
R15598,问题,相关,预设,0.5,1
R15599,关键词,相关,预设,0.5,1
R15600,分类,相关,预设,0.5,1
R15601,预设,相关,类别,0.5,1
R15602,问题,相关,标注数据训练分类模型,0.5,1
R15603,关键词,相关,训练,0.5,1
R15604,关键词,相关,标注数据训练分类模型,0.5,1
R15605,分类,相关,标注数据训练分类模型,0.5,1
R15606,数据,相关,标注数据训练分类模型,0.5,1
R15607,训练,相关,序列,0.5,1
R15608,训练,相关,集标注数据训练分类模型,0.5,1
R15609,训练,相关,数据训练分类模型,0.5,1
R15610,模型,相关,标注数据训练分类模型,0.5,1
R15611,序列,相关,标注数据训练分类模型,0.5,1
R15612,标注数据训练分类模型,相关,集标注数据训练分类模型,0.5,1
R15613,标注数据训练分类模型,相关,数据训练分类模型,0.5,1
R15614,方法,相关,一类是无监督学习方法,0.5,1
R15615,数据,相关,一类是无监督学习方法,0.5,1
R15616,特征,相关,基于词的图模型,0.5,1
R15617,特征,相关,和基于主题模型,0.5,1
R15618,模型,相关,基于词的图模型,0.5,1
R15619,模型,相关,和基于主题模型,0.5,1
R15620,主题,相关,基于词的图模型,0.5,1
R15621,主题,相关,和基于主题模型,0.5,1
R15622,关键词,相关,键词提取方法,0.5,1
R15623,关键词,相关,关键词提取方法,0.5,1
R15624,方法,相关,关键词提取方法,0.5,1
R15625,特征,相关,键词提取方法,0.5,1
R15626,特征,相关,关键词提取方法,0.5,1
R15627,特征,相关,特征的关键词提取方法,0.5,1
R15628,关键词,相关,特征的关键词提取方法,0.5,1
R15629,方法,相关,特征的关键词提取方法,0.5,1
R15630,核心,相关,键词提取方法,0.5,1
R15631,核心,相关,关键词提取方法,0.5,1
R15632,核心,相关,特征的关键词提取方法,0.5,1
R15633,指标,相关,Hits,0.5,1
R15634,文档,相关,Hits,0.5,1
R15635,信息,相关,Hits,0.5,1
R15636,关联度,相关,Hits,0.5,1
